Nytimes,1987,0022262.xml
Nytimes,1987,0022284.xml
Nytimes,1987,0022285.xml
Nytimes,1987,0022309.xml
Nytimes,1987,0022323.xml
Nytimes,1987,0022333.xml
Nytimes,1987,0022343.xml
Nytimes,1987,0022357.xml
Nytimes,1987,0022404.xml
Nytimes,1987,0022521.xml
Nytimes,1987,0022558.xml
Nytimes,1987,0022615.xml
Nytimes,1987,0022671.xml
Nytimes,1987,0022675.xml
Nytimes,1987,0022777.xml
Nytimes,1987,0022788.xml
Nytimes,1987,0022841.xml
Nytimes,1987,0022901.xml
Nytimes,1987,0022923.xml
Nytimes,1987,0022957.xml
Nytimes,1987,0022964.xml
Nytimes,1987,0023026.xml
Nytimes,1987,0023038.xml
Nytimes,1987,0023050.xml
Nytimes,1987,0023218.xml
Nytimes,1987,0023257.xml
Nytimes,1987,0023289.xml
Nytimes,1987,0023297.xml
Nytimes,1987,0023351.xml
Nytimes,1987,0023388.xml
Nytimes,1987,0023463.xml
Nytimes,1987,0023552.xml
Nytimes,1987,0023571.xml
Nytimes,1987,0023638.xml
Nytimes,1987,0023670.xml
Nytimes,1987,0023680.xml
Nytimes,1987,0023720.xml
Nytimes,1987,0023791.xml
Nytimes,1987,0023850.xml
Nytimes,1987,0023876.xml
Nytimes,1987,0023879.xml
Nytimes,1987,0023946.xml
Nytimes,1987,0023974.xml
Nytimes,1987,0023992.xml
Nytimes,1987,0024002.xml
Nytimes,1987,0024091.xml
Nytimes,1987,0024203.xml
Nytimes,1987,0024213.xml
Nytimes,1987,0024215.xml
Nytimes,1987,0024284.xml
Nytimes,1987,0024580.xml
Nytimes,1987,0024620.xml
Nytimes,1987,0024654.xml
Nytimes,1987,0024722.xml
Nytimes,1987,0024782.xml
Nytimes,1987,0024800.xml
Nytimes,1987,0024843.xml
Nytimes,1987,0024894.xml
Nytimes,1987,0024905.xml
Nytimes,1987,0025025.xml
Nytimes,1987,0025071.xml
Nytimes,1987,0025077.xml
Nytimes,1987,0025083.xml
Nytimes,1987,0025117.xml
Nytimes,1987,0025140.xml
Nytimes,1987,0025224.xml
Nytimes,1987,0025295.xml
Nytimes,1987,0025333.xml
Nytimes,1987,0025397.xml
Nytimes,1987,0025553.xml
Nytimes,1987,0025570.xml
Nytimes,1987,0025725.xml
Nytimes,1987,0026024.xml
Nytimes,1987,0026036.xml
Nytimes,1987,0026045.xml
Nytimes,1987,0026082.xml
Nytimes,1987,0026100.xml
Nytimes,1987,0026288.xml
Nytimes,1987,0026351.xml
Nytimes,1987,0026362.xml
Nytimes,1987,0026395.xml
Nytimes,1987,0026438.xml
Nytimes,1987,0026458.xml
Nytimes,1987,0026523.xml
Nytimes,1987,0026587.xml
Nytimes,1987,0026595.xml
Nytimes,1987,0026649.xml
Nytimes,1987,0026746.xml
Nytimes,1987,0026806.xml
Nytimes,1987,0026810.xml
Nytimes,1987,0026820.xml
Nytimes,1987,0026970.xml
Nytimes,1987,0027022.xml
Nytimes,1987,0027064.xml
Nytimes,1987,0027068.xml
Nytimes,1987,0027101.xml
Nytimes,1987,0027114.xml
Nytimes,1987,0027150.xml
Nytimes,1987,0027282.xml
Nytimes,1987,0027385.xml
Nytimes,1987,0027465.xml
Nytimes,1987,0027535.xml
Nytimes,1987,0027555.xml
Nytimes,1987,0027567.xml
Nytimes,1987,0027575.xml
Nytimes,1987,0027624.xml
Nytimes,1987,0027629.xml
Nytimes,1987,0027680.xml
Nytimes,1987,0027687.xml
Nytimes,1987,0027746.xml
Nytimes,1987,0027799.xml
Nytimes,1987,0027800.xml
Nytimes,1987,0027876.xml
Nytimes,1987,0027884.xml
Nytimes,1987,0027961.xml
Nytimes,1987,0028084.xml
Nytimes,1987,0028127.xml
Nytimes,1987,0028136.xml
Nytimes,1987,0028165.xml
Nytimes,1987,0028169.xml
Nytimes,1987,0028197.xml
Nytimes,1987,0028204.xml
Nytimes,1987,0028269.xml
Nytimes,1987,0028331.xml
Nytimes,1987,0028341.xml
Nytimes,1987,0028549.xml
Nytimes,1987,0028626.xml
Nytimes,1987,0028800.xml
Nytimes,1987,0028870.xml
Nytimes,1987,0028930.xml
Nytimes,1987,0028947.xml
Nytimes,1987,0029004.xml
Nytimes,1987,0029080.xml
Nytimes,1987,0029125.xml
Nytimes,1987,0029159.xml
Nytimes,1987,0029160.xml
Nytimes,1987,0029189.xml
Nytimes,1987,0029250.xml
Nytimes,1987,0029306.xml
Nytimes,1987,0029398.xml
Nytimes,1987,0029462.xml
Nytimes,1987,0029491.xml
Nytimes,1987,0029544.xml
Nytimes,1987,0029565.xml
Nytimes,1987,0029598.xml
Nytimes,1987,0029624.xml
Nytimes,1987,0029733.xml
Nytimes,1987,0029771.xml
Nytimes,1987,0029775.xml
Nytimes,1987,0029816.xml
Nytimes,1987,0029817.xml
Nytimes,1987,0029931.xml
Nytimes,1987,0029973.xml
Nytimes,1987,0030057.xml
Nytimes,1987,0030075.xml
Nytimes,1987,0030282.xml
Nytimes,1987,0030283.xml
Nytimes,1987,0030289.xml
Nytimes,1987,0030315.xml
Nytimes,1987,0030353.xml
Nytimes,1987,0030406.xml
Nytimes,1987,0030436.xml
Nytimes,1987,0030478.xml
Nytimes,1987,0030489.xml
Nytimes,1987,0030551.xml
Nytimes,1987,0030589.xml
Nytimes,1987,0030697.xml
Nytimes,1987,0030720.xml
Nytimes,1987,0030764.xml
Nytimes,1987,0030787.xml
Nytimes,1987,0030927.xml
Nytimes,1987,0031000.xml
Nytimes,1987,0031053.xml
Nytimes,1987,0031075.xml
Nytimes,1987,0031122.xml
Nytimes,1987,0031182.xml
Nytimes,1987,0031245.xml
Nytimes,1987,0031267.xml
Nytimes,1987,0031329.xml
Nytimes,1987,0031338.xml
Nytimes,1987,0031405.xml
Nytimes,1987,0031416.xml
Nytimes,1987,0031482.xml
Nytimes,1987,0031485.xml
Nytimes,1987,0031718.xml
Nytimes,1987,0031728.xml
Nytimes,1987,0031777.xml
Nytimes,1987,0031857.xml
Nytimes,1987,0031921.xml
Nytimes,1987,0031932.xml
Nytimes,1987,0032041.xml
Nytimes,1987,0032043.xml
Nytimes,1987,0032148.xml
Nytimes,1987,0032163.xml
Nytimes,1987,0032190.xml
Nytimes,1987,0032304.xml
Nytimes,1987,0032378.xml
Nytimes,1987,0032465.xml
Nytimes,1987,0032559.xml
Nytimes,1987,0032678.xml
Nytimes,1987,0032679.xml
Nytimes,1987,0032717.xml
Nytimes,1987,0032773.xml
Nytimes,1987,0032804.xml
Nytimes,1987,0032809.xml
Nytimes,1987,0032813.xml
Nytimes,1987,0032916.xml
Nytimes,1987,0032960.xml
Nytimes,1987,0032963.xml
Nytimes,1987,0033063.xml
Nytimes,1987,0033234.xml
Nytimes,1987,0033297.xml
Nytimes,1987,0033310.xml
Nytimes,1987,0033401.xml
Nytimes,1987,0033439.xml
Nytimes,1987,0033507.xml
Nytimes,1987,0033534.xml
Nytimes,1987,0033577.xml
Nytimes,1987,0033687.xml
Nytimes,1987,0033699.xml
Nytimes,1987,0033711.xml
Nytimes,1987,0033720.xml
Nytimes,1987,0033721.xml
Nytimes,1987,0033771.xml
Nytimes,1987,0033809.xml
Nytimes,1987,0033817.xml
Nytimes,1987,0033860.xml
Nytimes,1987,0033950.xml
Nytimes,1987,0034015.xml
Nytimes,1987,0034092.xml
Nytimes,1987,0034239.xml
Nytimes,1987,0034254.xml
Nytimes,1987,0034260.xml
Nytimes,1987,0034464.xml
Nytimes,1987,0034467.xml
Nytimes,1987,0034679.xml
Nytimes,1987,0034689.xml
Nytimes,1987,0034716.xml
Nytimes,1987,0034733.xml
Nytimes,1987,0034736.xml
Nytimes,1987,0034772.xml
Nytimes,1987,0034887.xml
Nytimes,1987,0034902.xml
Nytimes,1987,0034919.xml
Nytimes,1987,0034927.xml
Nytimes,1987,0034946.xml
Nytimes,1987,0034976.xml
Nytimes,1987,0034983.xml
Nytimes,1987,0035058.xml
Nytimes,1987,0035077.xml
Nytimes,1987,0035116.xml
Nytimes,1987,0035176.xml
Nytimes,1987,0035281.xml
Nytimes,1987,0035292.xml
Nytimes,1987,0035384.xml
Nytimes,1987,0035395.xml
Nytimes,1987,0035397.xml
Nytimes,1987,0035430.xml
Nytimes,1987,0035522.xml
Nytimes,1987,0035559.xml
Nytimes,1987,0035575.xml
Nytimes,1987,0035600.xml
Nytimes,1987,0035769.xml
Nytimes,1987,0035835.xml
Nytimes,1987,0035926.xml
Nytimes,1987,0035963.xml
Nytimes,1987,0035967.xml
Nytimes,1987,0036015.xml
Nytimes,1987,0036040.xml
Nytimes,1987,0036066.xml
Nytimes,1987,0036067.xml
Nytimes,1987,0036078.xml
Nytimes,1987,0036190.xml
Nytimes,1987,0036241.xml
Nytimes,1987,0036249.xml
Nytimes,1987,0036440.xml
Nytimes,1987,0036442.xml
Nytimes,1987,0036489.xml
Nytimes,1987,0036540.xml
Nytimes,1987,0036579.xml
Nytimes,1987,0036679.xml
Nytimes,1987,0036710.xml
Nytimes,1987,0036728.xml
Nytimes,1987,0036729.xml
Nytimes,1987,0036777.xml
Nytimes,1987,0036779.xml
Nytimes,1987,0036793.xml
Nytimes,1987,0036857.xml
Nytimes,1987,0036941.xml
Nytimes,1987,0036951.xml
Nytimes,1987,0037019.xml
Nytimes,1987,0037058.xml
Nytimes,1987,0037080.xml
Nytimes,1987,0037089.xml
Nytimes,1987,0037161.xml
Nytimes,1987,0037180.xml
Nytimes,1987,0037279.xml
Nytimes,1987,0037305.xml
Nytimes,1987,0037313.xml
Nytimes,1987,0037372.xml
Nytimes,1987,0037387.xml
Nytimes,1987,0037399.xml
Nytimes,1987,0037496.xml
Nytimes,1987,0037507.xml
Nytimes,1987,0037569.xml
Nytimes,1987,0037634.xml
Nytimes,1987,0037719.xml
Nytimes,1987,0037729.xml
Nytimes,1987,0037821.xml
Nytimes,1987,0037838.xml
Nytimes,1987,0037852.xml
Nytimes,1987,0037884.xml
Nytimes,1987,0037950.xml
Nytimes,1987,0037976.xml
Nytimes,1987,0038107.xml
Nytimes,1987,0038173.xml
Nytimes,1987,0038277.xml
Nytimes,1987,0038284.xml
Nytimes,1987,0038300.xml
Nytimes,1987,0038411.xml
Nytimes,1987,0038453.xml
Nytimes,1987,0038514.xml
Nytimes,1987,0038599.xml
Nytimes,1987,0038711.xml
Nytimes,1987,0038726.xml
Nytimes,1987,0038773.xml
Nytimes,1987,0038903.xml
Nytimes,1987,0038926.xml
Nytimes,1987,0038958.xml
Nytimes,1987,0039018.xml
Nytimes,1987,0039084.xml
Nytimes,1987,0039122.xml
Nytimes,1987,0039130.xml
Nytimes,1987,0039155.xml
Nytimes,1987,0039265.xml
Nytimes,1987,0039280.xml
Nytimes,1987,0039281.xml
Nytimes,1987,0039338.xml
Nytimes,1987,0039370.xml
Nytimes,1987,0039455.xml
Nytimes,1987,0039530.xml
Nytimes,1987,0039545.xml
Nytimes,1987,0039622.xml
Nytimes,1987,0039690.xml
Nytimes,1987,0039830.xml
Nytimes,1987,0039878.xml
Nytimes,1987,0039888.xml
Nytimes,1987,0039939.xml
Nytimes,1987,0039982.xml
Nytimes,1987,0040026.xml
Nytimes,1987,0040031.xml
Nytimes,1987,0040075.xml
Nytimes,1987,0040200.xml
Nytimes,1987,0040210.xml
Nytimes,1987,0040245.xml
Nytimes,1987,0040271.xml
Nytimes,1987,0040289.xml
Nytimes,1987,0040310.xml
Nytimes,1987,0040313.xml
Nytimes,1987,0040343.xml
Nytimes,1987,0040380.xml
Nytimes,1987,0040454.xml
Nytimes,1987,0040480.xml
Nytimes,1987,0040543.xml
Nytimes,1987,0040571.xml
Nytimes,1987,0040700.xml
Nytimes,1987,0040707.xml
Nytimes,1987,0040741.xml
Nytimes,1987,0040870.xml
Nytimes,1987,0040884.xml
Nytimes,1987,0040905.xml
Nytimes,1987,0040908.xml
Nytimes,1987,0040914.xml
Nytimes,1987,0040924.xml
Nytimes,1987,0040925.xml
Nytimes,1987,0040995.xml
Nytimes,1987,0041045.xml
Nytimes,1987,0041059.xml
Nytimes,1987,0041094.xml
Nytimes,1987,0041097.xml
Nytimes,1987,0041143.xml
Nytimes,1987,0041282.xml
Nytimes,1987,0041297.xml
Nytimes,1987,0041314.xml
Nytimes,1987,0041318.xml
Nytimes,1987,0041324.xml
Nytimes,1987,0041348.xml
Nytimes,1987,0041352.xml
Nytimes,1987,0041554.xml
Nytimes,1987,0041569.xml
Nytimes,1987,0041641.xml
Nytimes,1987,0041645.xml
Nytimes,1987,0041661.xml
Nytimes,1987,0041808.xml
Nytimes,1987,0041936.xml
Nytimes,1987,0041969.xml
Nytimes,1987,0041970.xml
Nytimes,1987,0042061.xml
Nytimes,1987,0042071.xml
Nytimes,1987,0042109.xml
Nytimes,1987,0042147.xml
Nytimes,1987,0042225.xml
Nytimes,1987,0042358.xml
Nytimes,1987,0042400.xml
Nytimes,1987,0042408.xml
Nytimes,1987,0042447.xml
Nytimes,1987,0042449.xml
Nytimes,1987,0042463.xml
Nytimes,1987,0042533.xml
Nytimes,1987,0042609.xml
Nytimes,1987,0042622.xml
Nytimes,1987,0042666.xml
Nytimes,1987,0042760.xml
Nytimes,1987,0042875.xml
Nytimes,1987,0042929.xml
Nytimes,1987,0042966.xml
Nytimes,1987,0042971.xml
Nytimes,1987,0042973.xml
Nytimes,1987,0042979.xml
Nytimes,1987,0042999.xml
Nytimes,1987,0043081.xml
Nytimes,1987,0043193.xml
Nytimes,1987,0043221.xml
Nytimes,1987,0043319.xml
Nytimes,1987,0043363.xml
Nytimes,1987,0043398.xml
Nytimes,1987,0043495.xml
Nytimes,1987,0043496.xml
Nytimes,1987,0043537.xml
Nytimes,1987,0043559.xml
Nytimes,1987,0043606.xml
Nytimes,1987,0043657.xml
Nytimes,1987,0043675.xml
Nytimes,1987,0043705.xml
Nytimes,1987,0043711.xml
Nytimes,1987,0043764.xml
Nytimes,1987,0043882.xml
Nytimes,1987,0043978.xml
Nytimes,1987,0044005.xml
Nytimes,1987,0044268.xml
Nytimes,1987,0044291.xml
Nytimes,1987,0044328.xml
Nytimes,1987,0044347.xml
